timestamp,message
Timestamp,Message
2:21:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.38,""}"
2:22:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.35,""}"
2:23:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,309,2.27,""}"
2:24:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.40,""}"
2:25:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.42,""}"
2:26:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.31,""}"
2:27:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.38,""}"
2:28:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.40,""}"
2:29:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,312,2.47,""}"
2:30:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.40,""}"
2:31:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,314,2.44,""}"
2:32:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,314,2.38,""}"
2:33:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.38,""}"
2:34:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.29,""}"
2:35:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,310,2.38,""}"
2:36:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,310,2.27,""}"
2:37:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,310,2.33,""}"
2:38:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,308,2.33,""}"
2:39:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.38,""}"
2:40:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,311,2.44,""}"
2:41:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,311,2.47,""}"
2:42:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,312,2.42,""}"
2:43:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|82,23,1200,1200,1200,312,2.49,""}"
2:44:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|82,23,1200,1200,1200,309,2.38,""}"
2:45:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|82,23,1200,1200,1200,309,2.31,""}"
2:46:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|82,23,1200,1200,1200,310,2.33,""}"
2:47:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|82,23,1200,1200,1200,309,2.29,""}"
2:48:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,310,2.40,""}"
2:49:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,309,2.38,""}"
2:50:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,311,2.35,""}"
2:51:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,311,2.35,""}"
2:52:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,312,2.33,""}"
2:53:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,312,2.53,""}"
2:54:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,311,2.44,""}"
2:55:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,312,2.42,""}"
2:56:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,309,2.33,""}"
2:57:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|83,23,1200,1200,1200,310,2.24,""}"
2:58:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,310,2.29,""}"
2:59:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,310,2.31,""}"
3:0:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,309,2.35,""}"
3:1:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,307,2.33,""}"
3:2:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.35,""}"
3:3:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.49,""}"
3:4:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.49,""}"
3:5:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,311,2.44,""}"
3:6:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,312,2.38,""}"
3:7:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,310,2.42,""}"
3:8:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,311,2.29,""}"
3:9:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,310,2.29,""}"
3:10:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,310,2.33,""}"
3:11:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,310,2.38,""}"
3:12:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,310,2.27,""}"
3:13:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,306,2.40,""}"
3:14:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,312,2.42,""}"
3:15:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,312,2.49,""}"
3:16:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,216,2.40,""}"
3:17:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,216,2.40,""}"
3:18:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,216,2.49,""}"
3:19:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,218,2.44,""}"
3:20:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,215,2.35,""}"
3:21:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,214,2.29,""}"
3:22:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,215,2.24,""}"
3:23:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,215,2.44,""}"
3:24:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,262,2.35,""}"
3:25:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,261,2.33,""}"
3:26:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.38,""}"
3:27:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.29,""}"
3:28:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.42,""}"
3:29:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|84,23,1200,1200,1200,264,2.47,""}"
3:30:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,265,2.44,""}"
3:31:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,241,2.42,""}"
3:32:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,239,2.33,""}"
3:33:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,239,2.31,""}"
3:34:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,239,2.35,""}"
3:35:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,239,2.31,""}"
3:36:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.33,""}"
3:37:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.44,""}"
3:38:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,241,2.47,""}"
3:39:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,240,2.33,""}"
3:40:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,216,2.38,""}"
3:41:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,216,2.51,""}"
3:42:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,217,2.40,""}"
3:43:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,216,2.38,""}"
3:44:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,217,2.47,""}"
3:45:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,215,2.40,""}"
3:46:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.33,""}"
3:47:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.38,""}"
3:48:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.38,""}"
3:49:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.38,""}"
3:50:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.31,""}"
3:51:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,214,2.35,""}"
3:52:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,216,2.49,""}"
3:53:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,216,2.44,""}"
3:54:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,217,2.49,""}"
3:55:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,216,2.49,""}"
3:56:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,216,2.47,""}"
3:57:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,216,2.42,""}"
3:58:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,217,2.40,""}"
3:59:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.18,""}"
4:0:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.47,""}"
4:1:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,214,2.33,""}"
4:2:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,214,2.33,""}"
4:3:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,215,2.35,""}"
4:4:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,214,2.33,""}"
4:5:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,213,2.33,""}"
4:6:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,216,2.53,""}"
4:7:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,216,2.51,""}"
4:8:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,216,2.44,""}"
4:9:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,216,2.51,""}"
4:10:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,216,2.47,""}"
4:11:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,217,2.42,""}"
4:12:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,214,2.38,""}"
4:13:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,239,2.40,""}"
4:14:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,263,2.44,""}"
4:15:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,262,2.40,""}"
4:16:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,262,2.42,""}"
4:17:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,262,2.42,""}"
4:18:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,259,2.44,""}"
4:19:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.38,""}"
4:20:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.47,""}"
4:21:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.49,""}"
4:22:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,264,2.44,""}"
4:23:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,240,2.51,""}"
4:24:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,241,2.47,""}"
4:25:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,239,2.40,""}"
4:26:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,239,2.38,""}"
4:27:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.40,""}"
4:28:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.44,""}"
4:29:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.40,""}"
4:30:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.47,""}"
4:31:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,240,2.31,""}"
4:32:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,240,2.53,""}"
4:33:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,240,2.40,""}"
4:34:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,241,2.53,""}"
4:35:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,242,2.42,""}"
4:36:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1200,1200,1200,240,2.44,""}"
4:37:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1200,1200,1200,240,2.49,""}"
4:38:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,243,2.53,""}"
4:39:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.42,""}"
4:40:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.42,""}"
4:41:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.38,""}"
4:42:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.35,""}"
4:43:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.33,""}"
4:44:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,239,2.33,""}"
4:45:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.44,""}"
4:46:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,241,2.51,""}"
4:47:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,240,2.40,""}"
4:48:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1200,1200,1200,240,2.38,""}"
4:49:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,240,2.55,""}"
4:51:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,240,2.42,""}"
4:52:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,242,2.49,""}"
4:53:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,241,2.42,""}"
4:54:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,239,2.40,""}"
4:55:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,239,2.38,""}"
4:56:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,239,2.35,""}"
4:57:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,263,2.49,""}"
4:58:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,262,2.38,""}"
4:59:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,286,2.47,""}"
5:0:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,286,2.33,""}"
5:1:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,282,2.40,""}"
5:2:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.53,""}"
5:3:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,287,2.47,""}"
5:4:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.47,""}"
5:5:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.44,""}"
5:6:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.49,""}"
5:7:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,288,2.51,""}"
5:8:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,286,2.35,""}"
5:9:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,288,2.49,""}"
5:10:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,286,2.38,""}"
5:11:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,287,2.31,""}"
5:12:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,286,2.35,""}"
5:13:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,286,2.51,""}"
5:14:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,286,2.44,""}"
5:15:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|85,23,1200,1200,1200,288,2.51,""}"
5:16:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.33,""}"
5:17:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.42,""}"
5:18:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.47,""}"
5:19:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1200,1200,1200,288,2.49,""}"
5:20:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,288,2.49,""}"
5:21:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1200,1200,1200,288,2.51,""}"
5:22:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,287,2.44,""}"
5:23:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,287,2.51,""}"
5:24:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,286,2.44,""}"
5:25:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,287,2.38,""}"
5:26:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,287,2.47,""}"
5:27:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,286,2.38,""}"
5:28:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,287,2.38,""}"
5:29:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,285,2.38,""}"
5:30:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.55,""}"
5:31:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.55,""}"
5:32:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.51,""}"
5:33:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.58,""}"
5:34:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.55,""}"
5:35:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.47,""}"
5:36:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,289,2.44,""}"
5:37:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,288,2.38,""}"
5:38:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1200,1200,1200,286,2.49,""}"
5:39:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1173,1200,1200,287,2.42,""}"
5:40:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1173,1200,1200,286,2.47,""}"
5:41:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1173,1200,1200,287,2.44,""}"
5:42:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1020,1067,1200,287,2.44,""}"
5:43:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1020,1067,1200,287,2.47,""}"
5:44:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1020,1067,1200,285,2.44,""}"
5:45:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1020,1067,1200,283,2.49,""}"
5:46:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,288,2.40,""}"
5:47:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,288,2.44,""}"
5:48:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,290,2.44,""}"
5:49:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,288,2.58,""}"
5:50:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,288,2.58,""}"
5:51:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,289,2.53,""}"
5:52:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,291,2.51,""}"
5:53:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,287,2.44,""}"
5:54:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,287,2.40,""}"
5:55:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,23,1021,1070,1200,287,2.51,""}"
5:56:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1021,1070,1200,287,2.47,""}"
5:57:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,287,2.44,""}"
5:58:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,286,2.44,""}"
5:59:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,285,2.40,""}"
6:0:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,289,2.49,""}"
6:1:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.55,""}"
6:2:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.47,""}"
6:3:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.53,""}"
6:4:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.47,""}"
6:5:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.58,""}"
6:6:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,289,2.49,""}"
6:7:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,287,2.51,""}"
6:8:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,286,2.40,""}"
6:9:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|86,22,1021,1070,1200,286,2.40,""}"
6:10:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,287,2.47,""}"
6:11:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,286,2.42,""}"
6:12:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,286,2.35,""}"
6:13:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,286,2.44,""}"
6:14:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,284,2.40,""}"
6:15:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.44,""}"
6:16:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.44,""}"
6:17:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.47,""}"
6:18:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,288,2.49,""}"
6:19:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,289,2.49,""}"
6:20:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|87,22,1021,1070,1200,289,2.47,""}"
6:21:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1021,1070,1200,287,2.42,""}"
6:22:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|88,22,1021,1070,1200,287,2.47,""}"
6:23:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1021,1070,1200,287,2.44,""}"
6:24:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1021,1070,1200,287,2.47,""}"
6:25:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1021,1070,1200,287,2.44,""}"
6:26:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|89,22,1021,1070,1200,287,2.35,""}"
